age,wrkclsgrp,edugrp,maritalgrp,occ,rel,racegrp,sex,capgain,caploss,hr,countrygrp,y
58.0,Gov,5MA,Married,Adm-clerical,Husband,White,Male,15024.0,0.0,43.0,US,>50K
33.0,Private,1M,Separated,Sales,Unmarried,White,Female,0.0,0.0,38.0,US,<=50K
58.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,45.0,US,<=50K
44.0,Private,4BA,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,>50K
81.0,Private,1M,Widowed,Machine-op-inspct,Unmarried,White,Female,1264.0,0.0,40.0,US,<=50K
28.0,Private,2HS,NotMarried,Craft-repair,Other-relative,Other,Male,0.0,0.0,35.0,Asia,<=50K
28.0,Private,2HS,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
43.0,Private,4BA,Married,Craft-repair,Husband,White,Male,0.0,0.0,45.0,US,>50K
51.0,Private,2HS,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,NotMarried,Prof-specialty,Own-child,White,Male,0.0,0.0,52.0,US,<=50K
48.0,Self-emp,2HS,Separated,Other-service,Unmarried,White,Female,0.0,0.0,45.0,US,<=50K
45.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,48.0,US,>50K
48.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,70.0,US,<=50K
37.0,Gov,2HS,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,16.0,US,<=50K
34.0,Private,5MA,Married,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,US,>50K
63.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,1902.0,60.0,US,>50K
38.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
29.0,Private,2HS,NotMarried,Tech-support,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Private,1M,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
47.0,Private,1M,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,Amer,<=50K
30.0,Private,1M,Divorced,Farming-fishing,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
35.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
54.0,Self-emp,4BA,Married,Sales,Husband,White,Male,0.0,2415.0,40.0,US,>50K
26.0,Private,5MA,NotMarried,Exec-managerial,Not-in-family,Black,Male,6849.0,0.0,50.0,US,<=50K
39.0,Private,2HS,NotMarried,Craft-repair,Not-in-family,White,Male,0.0,0.0,54.0,US,<=50K
34.0,Gov,2HS,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
55.0,Private,4BA,Married,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Asia,<=50K
33.0,Self-emp,3C,Married,Farming-fishing,Husband,White,Male,0.0,0.0,76.0,US,>50K
17.0,Private,1M,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,36.0,Amer,<=50K
27.0,Private,1M,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,38.0,US,<=50K
53.0,Private,1M,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,41.0,US,>50K
43.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
22.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,Other,Male,0.0,0.0,40.0,US,<=50K
52.0,Private,4BA,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,50.0,US,<=50K
60.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
55.0,Self-emp,4BA,Married,Sales,Husband,White,Male,15024.0,0.0,65.0,US,>50K
39.0,Private,2HS,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,>50K
29.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,1848.0,40.0,US,>50K
41.0,Self-emp,2HS,Married,Transport-moving,Husband,White,Male,7298.0,0.0,50.0,US,>50K
61.0,Private,2HS,Widowed,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,Amer,<=50K
71.0,Gov,1M,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,3C,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,35.0,US,<=50K
33.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,UKCA,<=50K
52.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,>50K
40.0,Private,3C,Married,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,US,>50K
26.0,,2HS,Married,,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,Amer,<=50K
42.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,US,>50K
63.0,Private,2HS,Married,Sales,Husband,White,Male,0.0,0.0,21.0,US,<=50K
53.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,45.0,US,<=50K
34.0,Gov,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
48.0,Private,3C,Separated,Craft-repair,Unmarried,White,Male,1506.0,0.0,40.0,Amer,<=50K
67.0,,4BA,Married,,Husband,White,Male,0.0,0.0,20.0,US,>50K
49.0,Private,2HS,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,US,<=50K
28.0,Gov,4BA,NotMarried,Prof-specialty,Own-child,White,Female,0.0,0.0,55.0,US,<=50K
51.0,,3C,Married,,Husband,White,Male,0.0,0.0,40.0,US,<=50K
44.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,99999.0,0.0,60.0,US,>50K
27.0,Private,2HS,Married,Transport-moving,Husband,Other,Male,0.0,0.0,40.0,Asia,>50K
49.0,Private,1M,NotMarried,Machine-op-inspct,Unmarried,Other,Female,0.0,0.0,20.0,Asia,<=50K
34.0,Private,1M,NotMarried,Priv-house-serv,Own-child,White,Female,0.0,0.0,30.0,US,<=50K
27.0,Self-emp,4BA,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,35.0,US,<=50K
38.0,Self-emp,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,36.0,US,<=50K
24.0,Private,4BA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
29.0,Private,3C,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,1719.0,48.0,US,<=50K
39.0,Private,2HS,Divorced,Sales,Other-relative,White,Female,0.0,0.0,40.0,US,<=50K
50.0,Private,5MA,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
42.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,42.0,US,>50K
63.0,,2HS,Widowed,,Not-in-family,White,Female,0.0,0.0,7.0,US,<=50K
44.0,Gov,5MA,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
58.0,Private,2HS,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,US,<=50K
23.0,Private,3C,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
20.0,Private,3C,NotMarried,Sales,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
46.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,45.0,US,<=50K
21.0,Private,2HS,NotMarried,Sales,Own-child,White,Female,0.0,0.0,35.0,US,<=50K
63.0,Private,1M,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
38.0,Private,3C,Married,Craft-repair,Husband,White,Male,4386.0,0.0,40.0,US,>50K
27.0,Private,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,55.0,US,<=50K
41.0,Private,5MA,Married,Other-service,Wife,White,Female,0.0,0.0,50.0,US,>50K
43.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,US,>50K
39.0,Gov,4BA,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
48.0,,1M,Divorced,,Not-in-family,White,Male,0.0,0.0,99.0,US,<=50K
56.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,99999.0,0.0,45.0,US,>50K
44.0,Gov,6PHD,Married,Prof-specialty,Husband,White,Male,5013.0,0.0,60.0,US,<=50K
24.0,Private,3C,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
49.0,Private,3C,Divorced,Adm-clerical,Not-in-family,White,Female,4650.0,0.0,40.0,US,<=50K
38.0,Private,3C,Married,Other-service,Husband,White,Male,0.0,0.0,70.0,Arab,<=50K
36.0,Self-emp,2HS,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,35.0,US,<=50K
27.0,Gov,6PHD,NotMarried,Tech-support,Not-in-family,White,Male,0.0,0.0,20.0,,<=50K
50.0,Private,2HS,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
46.0,Private,3C,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,52.0,US,<=50K
41.0,Gov,4BA,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,10.0,US,<=50K
45.0,,1M,Divorced,,Unmarried,Black,Female,0.0,0.0,16.0,US,<=50K
46.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
65.0,,2HS,Married,,Husband,Other,Male,0.0,0.0,48.0,US,>50K
44.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
35.0,Private,3C,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,US,<=50K
44.0,Self-emp,3C,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,45.0,US,<=50K
51.0,Private,2HS,Married,Sales,Husband,White,Male,0.0,0.0,50.0,US,<=50K
74.0,Gov,1M,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
32.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
22.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,US,<=50K
58.0,,1M,Widowed,,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
47.0,Private,2HS,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
32.0,Private,1M,NotMarried,Transport-moving,Unmarried,Other,Male,0.0,0.0,40.0,US,<=50K
64.0,Gov,3C,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,25.0,US,<=50K
44.0,Private,5MA,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,25.0,US,>50K
34.0,Private,2HS,Married,Other-service,Wife,White,Female,0.0,0.0,35.0,US,<=50K
54.0,Private,4BA,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,UKCA,>50K
33.0,Private,3C,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,Amer,<=50K
44.0,Private,1M,Married,Transport-moving,Wife,White,Female,3908.0,0.0,60.0,US,<=50K
31.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,>50K
30.0,Gov,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
18.0,Private,1M,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,17.0,US,<=50K
56.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,UKCA,>50K
24.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
51.0,Private,1M,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
24.0,Private,4BA,NotMarried,Prof-specialty,Unmarried,Black,Male,0.0,0.0,20.0,US,<=50K
39.0,Gov,2HS,NotMarried,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,40.0,US,<=50K
49.0,Self-emp,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
22.0,,2HS,NotMarried,,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
42.0,Gov,5MA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
51.0,Gov,5MA,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,39.0,US,>50K
20.0,Private,3C,NotMarried,Sales,Own-child,White,Female,594.0,0.0,24.0,US,<=50K
49.0,Private,1M,NotMarried,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
31.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
41.0,Private,3C,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,>50K
20.0,,3C,NotMarried,,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
35.0,Private,3C,Married,Craft-repair,Husband,White,Male,4386.0,0.0,42.0,US,>50K
46.0,Private,5MA,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,8.0,US,<=50K
35.0,Private,2HS,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,60.0,US,<=50K
21.0,Private,3C,NotMarried,Tech-support,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
45.0,Private,1M,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Gov,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
45.0,Self-emp,3C,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1590.0,40.0,US,<=50K
18.0,Private,1M,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,24.0,US,<=50K
53.0,Self-emp,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,US,>50K
24.0,Gov,4BA,NotMarried,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
28.0,Private,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
50.0,Private,2HS,Married,Sales,Husband,White,Male,7688.0,0.0,56.0,US,>50K
38.0,Private,2HS,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,US,<=50K
34.0,Gov,2HS,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
53.0,Private,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,32.0,US,>50K
46.0,Private,3C,Married,Sales,Husband,White,Male,15024.0,0.0,45.0,US,>50K
50.0,Private,3C,Divorced,Sales,Unmarried,White,Male,0.0,0.0,45.0,US,<=50K
45.0,Private,3C,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
29.0,Private,3C,NotMarried,Sales,Own-child,Black,Male,0.0,0.0,23.0,US,<=50K
41.0,Private,4BA,Married,Craft-repair,Husband,White,Male,99999.0,0.0,40.0,US,>50K
43.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,US,>50K
29.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,56.0,US,<=50K
53.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,US,>50K
24.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,3C,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
43.0,Gov,3C,Married,Protective-serv,Husband,White,Male,0.0,0.0,56.0,US,<=50K
38.0,Private,1M,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
64.0,Private,1M,Separated,Priv-house-serv,Not-in-family,Other,Female,0.0,0.0,35.0,Amer,<=50K
37.0,Private,4BA,NotMarried,Prof-specialty,Own-child,Other,Male,27828.0,0.0,40.0,US,>50K
48.0,Private,2HS,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,US,>50K
27.0,Self-emp,2HS,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
45.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Private,5MA,Widowed,Prof-specialty,Not-in-family,White,Female,10520.0,0.0,38.0,US,>50K
33.0,,4BA,Married,,Wife,White,Female,3103.0,0.0,60.0,US,>50K
42.0,Private,1M,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
29.0,Private,4BA,NotMarried,Sales,Own-child,White,Female,0.0,0.0,50.0,US,<=50K
29.0,Private,2HS,NotMarried,Transport-moving,Not-in-family,Black,Male,0.0,0.0,49.0,Amer,<=50K
71.0,Self-emp,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,US,<=50K
29.0,Gov,1M,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
23.0,Gov,4BA,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,16.0,US,<=50K
28.0,Private,4BA,NotMarried,Sales,Own-child,White,Male,0.0,0.0,2.0,US,<=50K
55.0,Private,4BA,Married,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,Asia,>50K
47.0,Gov,4BA,Married,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,US,<=50K
21.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
33.0,Private,2HS,Separated,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
35.0,Gov,1M,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,US,<=50K
42.0,Self-emp,4BA,Married,Adm-clerical,Wife,White,Female,0.0,0.0,45.0,US,>50K
33.0,Private,2HS,NotMarried,Adm-clerical,Unmarried,Other,Male,0.0,0.0,40.0,US,<=50K
30.0,Private,5MA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
19.0,,2HS,NotMarried,,Own-child,White,Male,0.0,0.0,25.0,US,<=50K
21.0,,3C,NotMarried,,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
46.0,Self-emp,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,US,<=50K
42.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,>50K
28.0,Private,5MA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,58.0,US,<=50K
36.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,>50K
39.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
27.0,Private,2HS,NotMarried,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
57.0,Private,2HS,Married,Adm-clerical,Wife,Black,Female,0.0,0.0,38.0,US,>50K
50.0,Private,2HS,Divorced,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,12.0,US,<=50K
63.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,US,>50K
44.0,Private,3C,Divorced,Sales,Unmarried,White,Male,0.0,625.0,50.0,US,<=50K
38.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
30.0,Self-emp,3C,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,3C,NotMarried,Adm-clerical,Own-child,Black,Female,0.0,0.0,25.0,US,<=50K
44.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
24.0,Private,2HS,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
26.0,Private,3C,NotMarried,Transport-moving,Not-in-family,White,Male,2354.0,0.0,40.0,US,<=50K
42.0,Self-emp,3C,Married,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,US,<=50K
54.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
45.0,Gov,3C,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,US,<=50K
37.0,Private,1M,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
30.0,Gov,4BA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
36.0,Private,3C,Married,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,US,>50K
19.0,Private,1M,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,50.0,Amer,<=50K
22.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,40.0,Asia,<=50K
65.0,Gov,2HS,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
52.0,,1M,Divorced,,Not-in-family,White,Male,0.0,0.0,25.0,US,<=50K
36.0,Self-emp,2HS,Married,Sales,Husband,White,Male,0.0,0.0,30.0,US,<=50K
22.0,Private,2HS,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
28.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,<=50K
30.0,Gov,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
47.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,>50K
29.0,Private,3C,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
36.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
30.0,Private,4BA,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
52.0,Private,5MA,Married,Exec-managerial,Wife,White,Female,15024.0,0.0,60.0,US,>50K
62.0,Private,2HS,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
42.0,Private,5MA,Married,Craft-repair,Husband,White,Male,0.0,0.0,55.0,US,>50K
33.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
17.0,Private,1M,NotMarried,Sales,Other-relative,White,Female,0.0,0.0,26.0,US,<=50K
54.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
41.0,Private,2HS,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,US,<=50K
45.0,Gov,5MA,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,US,<=50K
37.0,Gov,3C,NotMarried,Prof-specialty,Unmarried,Black,Female,0.0,0.0,15.0,US,<=50K
21.0,Private,2HS,NotMarried,Handlers-cleaners,Not-in-family,Other,Female,0.0,0.0,34.0,Asia,<=50K
29.0,Private,4BA,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
18.0,Gov,2HS,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
18.0,,1M,NotMarried,,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
62.0,Private,2HS,Married,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
19.0,Private,3C,NotMarried,Craft-repair,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
62.0,Private,1M,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,35.0,US,<=50K
58.0,Gov,4BA,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
34.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,US,<=50K
62.0,Private,1M,NotMarried,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,50.0,US,<=50K
23.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,12.0,US,<=50K
37.0,Private,4BA,NotMarried,Exec-managerial,Unmarried,White,Male,4934.0,0.0,50.0,US,>50K
42.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,46.0,US,<=50K
21.0,Private,1M,NotMarried,Other-service,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Private,4BA,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
27.0,Private,1M,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
40.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,US,>50K
62.0,Gov,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
29.0,Private,3C,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
33.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,US,>50K
53.0,Private,2HS,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
64.0,Private,3C,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
60.0,Private,3C,Married,Craft-repair,Husband,White,Male,15024.0,0.0,48.0,US,>50K
47.0,Private,1M,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
45.0,Gov,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Private,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
29.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,5178.0,0.0,45.0,US,>50K
57.0,Private,1M,Married,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,US,>50K
19.0,Private,2HS,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,35.0,US,<=50K
26.0,Private,4BA,NotMarried,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,,<=50K
63.0,Self-emp,1M,Married,Sales,Husband,White,Male,0.0,0.0,25.0,US,<=50K
42.0,Private,3C,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
38.0,Self-emp,4BA,Married,Tech-support,Husband,White,Male,0.0,0.0,50.0,US,>50K
34.0,Private,1M,NotMarried,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
20.0,,3C,NotMarried,,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
35.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
38.0,Private,4BA,Married,Sales,Wife,White,Female,0.0,0.0,8.0,US,>50K
52.0,Gov,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
67.0,Private,6PHD,Divorced,Exec-managerial,Not-in-family,White,Male,99999.0,0.0,60.0,US,>50K
26.0,Private,5MA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,2001.0,40.0,US,<=50K
58.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,>50K
48.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,>50K
